ts,sm_overrun,mem_overrun,nodeid,requestid
1720687613,0,0,13,4
1720687614,0,0,13,4
1720687615,0,0,13,4
1720687616,0,0,13,4
1720687617,0,0,13,4
1720687618,0,0,13,4
1720687619,0,0,13,4
1720687620,0,0,13,4
1720687621,0,0,13,4
1720687622,0,0,13,4
1720687623,0,0,13,4
1720687624,0,0,13,4
1720687625,0,0,13,4
1720687626,0,0,13,4
1720687627,0,0,13,4
1720687628,0,0,13,4
1720687629,0,0,13,4
1720687630,0,0,13,4
1720687631,0,0,13,4
1720687632,0,0,13,4
1720687633,0,0,13,4
1720687634,0,0,13,4
1720687635,0,0,13,4
1720687636,0,0,13,4
1720687637,0,0,13,4
1720687638,0,0,13,4
1720687639,0,0,13,4
1720687640,0,0,13,4
1720687641,0,0,13,4
1720687642,0,0,13,4
1720687643,0,0,13,4
1720687644,0,0,13,4
1720687645,0,0,13,4
1720687646,0,0,13,4
1720687647,0,0,13,4
1720687648,0,0,13,4
1720687649,0,0,13,4
1720687650,0,0,13,4
1720687651,0,0,13,4
1720687652,0,0,13,4
1720687653,0,0,13,4
1720687654,0,0,13,4
1720687655,0,0,13,4
1720687656,0,0,13,4
1720687657,0,0,13,4
1720687658,0,0,13,4
1720687659,0,0,13,4
1720687660,0,0,13,4
1720687661,0,0,13,4
1720687662,0,0,13,4
1720687663,0,0,13,4
1720687664,0,0,13,4
1720687665,0,0,13,4
1720687666,0,0,13,4
1720687667,0,0,13,4
1720687668,0,0,13,4
1720687669,0,0,13,4
1720687670,0,0,13,4
1720687671,0,0,13,4
1720687672,0,0,13,4
1720687673,0,0,13,4
1720687674,0,0,13,4
1720687675,0,0,13,4
1720687676,0,0,13,4
1720687677,0,0,13,4
1720687678,0,0,13,4
1720687679,0,0,13,4
1720687680,0,0,13,4
1720687681,0,0,13,4
1720687682,0,0,13,4
1720687683,0,0,13,4
1720687684,0,0,13,4
1720687685,0,0,13,4
1720687686,0,0,13,4
1720687687,0,0,13,4
1720687688,0,0,13,4
1720687689,0,0,13,4
1720687690,0,0,13,4
1720687691,0,0,13,4
1720687692,0,0,13,4
1720687693,0,0,13,4
1720687694,0,0,13,4
1720687695,0,0,13,4
1720687696,0,0,13,4
1720687697,0,0,13,4
1720687698,0,0,13,4
1720687699,0,0,13,4
1720687700,0,0,13,4
1720687701,0,0,13,4
1720687702,0,0,13,4
1720687703,0,0,13,4
1720687704,0,0,13,4
1720687705,0,0,13,4
1720687706,0,0,13,4
1720687707,0,0,13,4
1720687708,0,0,13,4
1720687709,0,0,13,4
1720687710,0,0,13,4
1720687711,0,0,13,4
1720687712,0,0,13,4
1720687713,0,0,13,4
1720687714,0,0,13,4
1720687715,0,0,13,4
1720687716,0,0,13,4
1720687717,0,0,13,4
1720687718,0,0,13,4
1720687719,0,0,13,4
1720687720,0,0,13,4
1720687721,0,0,13,4
1720687722,0,0,13,4
1720687723,0,0,13,4
1720687724,0,0,13,4
1720687725,0,0,13,4
1720687726,0,0,13,4
1720687727,0,0,13,4
1720687728,0,0,13,4
1720687729,0,0,13,4
1720687730,0,0,13,4
1720687731,0,0,13,4
1720687732,0,0,13,4
1720687733,0,0,13,4
1720687734,0,0,13,4
1720687735,0,0,13,4
1720687736,0,0,13,4
1720687737,0,0,13,4
1720687738,0,0,13,4
1720687739,0,0,13,4
1720687740,0,0,13,4
1720687741,0,0,13,4
1720687742,0,0,13,4
1720687743,0,0,13,4
1720687744,0,0,13,4
1720687745,0,0,13,4
1720687746,0,0,13,4
1720687747,0,0,13,4
1720687748,0,0,13,4
1720687749,0,0,13,4
1720687750,0,0,13,4
1720687751,0,0,13,4
1720687752,0,0,13,4
1720687753,0,0,13,4
1720687754,0,0,13,4
1720687755,0,0,13,4
1720687756,0,0,13,4
1720687757,0,0,13,4
1720687758,0,0,13,4
1720687759,0,0,13,4
1720687760,0,0,13,4
1720687761,0,0,13,4
1720687762,0,0,13,4
1720687763,0,0,13,4
1720687764,0,0,13,4
1720687765,0,0,13,4
1720687766,0,0,13,4
1720687767,0,0,13,4
1720687768,0,0,13,4
1720687769,0,0,13,4
1720687770,0,0,13,4
1720687771,0,0,13,4
1720687772,0,0,13,4
1720687773,0,0,13,4
1720687774,0,0,13,4
1720687775,0,0,13,4
1720687776,0,0,13,4
1720687777,0,0,13,4
1720687778,0,0,13,4
1720687779,0,0,13,4
1720687780,0,0,13,4
1720687781,0,0,13,4
1720687782,0,0,13,4
1720687783,0,0,13,4
1720687784,0,0,13,4
1720687785,0,0,13,4
1720687786,0,0,13,4
1720687787,0,0,13,4
1720687788,0,0,13,4
1720687789,0,0,13,4
1720687790,0,0,13,4
1720687791,0,0,13,4
1720687792,0,0,13,4
1720687793,0,0,13,4
1720687794,0,0,13,4
1720687795,0,0,13,4
1720687796,0,0,13,4
1720687797,0,0,13,4
1720687798,0,0,13,4
1720687799,0,0,13,4
1720687800,0,0,13,4
1720687801,0,0,13,4
1720687802,0,0,13,4
1720687803,0,0,13,4
1720687804,0,0,13,4
1720687805,0,0,13,4
1720687806,0,0,13,4
1720687807,0,0,13,4
1720687808,0,0,13,4
1720687809,0,0,13,4
1720687810,0,0,13,4
1720687811,0,0,13,4
1720687812,0,0,13,4
1720687813,0,0,13,4
1720687814,0,0,13,4
1720687815,0,0,13,4
1720687816,0,0,13,4
1720687817,0,0,13,4
1720687818,0,0,13,4
1720687819,0,0,13,4
1720687820,0,0,13,4
1720687821,0,0,13,4
1720687822,0,0,13,4
1720687823,0,0,13,4
1720687824,0,0,13,4
1720687825,0,0,13,4
1720687826,0,0,13,4
1720687827,0,0,13,4
1720687828,0,0,13,4
1720687829,0,0,13,4
1720687830,0,0,13,4
1720687831,0,0,13,4
1720687832,0,0,13,4
1720687833,0,0,13,4
1720687834,0,0,13,4
1720687835,0,0,13,4
1720687836,0,0,13,4
1720687837,0,0,13,4
1720687838,0,0,13,4
1720687839,0,0,13,4
1720687840,0,0,13,4
1720687841,0,0,13,4
1720687842,0,0,13,4
1720687843,0,0,13,4
1720687844,0,0,13,4
1720687845,0,0,13,4
1720687846,0,0,13,4
1720687847,0,0,13,4
1720687848,0,0,13,4
1720687849,0,0,13,4
1720687850,0,0,13,4
1720687851,0,0,13,4
1720687852,0,0,13,4
1720687853,0,0,13,4
1720687854,0,0,13,4
1720687855,0,0,13,4
1720687856,0,0,13,4
1720687857,0,0,13,4
1720687858,0,0,13,4
1720687859,0,0,13,4
1720687860,0,0,13,4
1720687861,0,0,13,4
1720687862,0,0,13,4
1720687863,0,0,13,4
1720687864,0,0,13,4
1720687865,0,0,13,4
1720687866,0,0,13,4
1720687867,0,0,13,4
1720687868,0,0,13,4
1720687869,0,0,13,4
1720687870,0,0,13,4
1720687871,0,0,13,4
1720687872,0,0,13,4
1720687873,0,0,13,4
1720687874,0,0,13,4
1720687875,0,0,13,4
1720687876,0,0,13,4
1720687877,0,0,13,4
1720687878,0,0,13,4
1720687879,0,0,13,4
1720687880,0,0,13,4
1720687881,0,0,13,4
1720687882,0,0,13,4
1720687883,0,0,13,4
1720687884,0,0,13,4
1720687885,0,0,13,4
1720687886,0,0,13,4
1720687887,0,0,13,4
1720687888,0,0,13,4
1720687889,0,0,13,4
1720687890,0,0,13,4
1720687891,0,0,13,4
1720687892,0,0,13,4
1720687893,0,0,13,4
1720687894,0,0,13,4
1720687895,0,0,13,4
1720687896,0,0,13,4
1720687897,0,0,13,4
1720687898,0,0,13,4
1720687899,0,0,13,4
1720687900,0,0,13,4
1720687901,0,0,13,4
1720687902,0,0,13,4
1720687903,0,0,13,4
1720687904,0,0,13,4
1720687905,0,0,13,4
1720687906,0,0,13,4
1720687907,0,0,13,4
1720687908,0,0,13,4
1720687909,0,0,13,4
1720687910,0,0,13,4
1720687911,0,0,13,4
1720687912,0,0,13,4
1720687913,0,0,13,4
1720687914,0,0,13,4
1720687915,0,0,13,4
1720687916,0,0,13,4
1720687917,0,0,13,4
1720687918,0,0,13,4
1720687919,0,0,13,4
1720687920,0,0,13,4
1720687921,0,0,13,4
1720687922,0,0,13,4
1720687923,0,0,13,4
1720687924,0,0,13,4
1720687925,0,0,13,4
1720687926,0,0,13,4
1720687927,0,0,13,4
1720687928,0,0,13,4
1720687929,0,0,13,4
1720687930,0,0,13,4
1720687931,0,0,13,4
1720687932,0,0,13,4
1720687933,0,0,13,4
1720687934,0,0,13,4
1720687935,0,0,13,4
1720687936,0,0,13,4
1720687937,0,0,13,4
1720687938,0,0,13,4
1720687939,0,0,13,4
1720687940,0,0,13,4
1720687941,0,0,13,4
1720687942,0,0,13,4
1720687943,0,0,13,4
1720687944,0,0,13,4
1720687945,0,0,13,4
1720687946,0,0,13,4
1720687947,0,0,13,4
1720687948,0,0,13,4
1720687949,0,0,13,4
1720687950,0,0,13,4
1720687951,0,0,13,4
1720687952,0,0,13,4
1720687953,0,0,13,4
1720687954,0,0,13,4
1720687955,0,0,13,4
1720687956,0,0,13,4
1720687957,0,0,13,4
1720687958,0,0,13,4
1720687959,0,0,13,4
1720687960,0,0,13,4
1720687961,0,0,13,4
1720687962,0,0,13,4
1720687963,0,0,13,4
1720687964,0,0,13,4
1720687965,0,0,13,4
1720687966,0,0,13,4
1720687967,0,0,13,4
1720687968,0,0,13,4
1720687969,0,0,13,4
1720687970,0,0,13,4
1720687971,0,0,13,4
1720687972,0,0,13,4
1720687973,0,0,13,4
1720687974,0,0,13,4
1720687975,0,0,13,4
1720687976,0,0,13,4
1720687977,0,0,13,4
1720687978,0,0,13,4
1720687979,0,0,13,4
1720687980,0,0,13,4
1720687981,0,0,13,4
1720687982,0,0,13,4
1720687983,0,0,13,4
1720687984,0,0,13,4
1720687985,0,0,13,4
1720687986,0,0,13,4
1720687987,0,0,13,4
1720687988,0,0,13,4
1720687989,0,0,13,4
1720687990,0,0,13,4
1720687991,0,0,13,4
1720687992,0,0,13,4
1720687993,0,0,13,4
1720687994,0,0,13,4
1720687995,0,0,13,4
1720687996,0,0,13,4
1720687997,0,0,13,4
1720687998,0,0,13,4
1720687999,0,0,13,4
1720688000,0,0,13,4
1720688001,0,0,13,4
1720688002,0,0,13,4
1720688003,0,0,13,4
1720688004,0,0,13,4
1720688005,0,0,13,4
1720688006,0,0,13,4
1720688007,0,0,13,4
1720688008,0,0,13,4
1720688009,0,0,13,4
1720688010,0,0,13,4
1720688011,0,0,13,4
1720688012,0,0,13,4
1720688013,0,0,13,4
1720688014,0,0,13,4
1720688015,0,0,13,4
1720688016,0,0,13,4
1720688017,0,0,13,4
1720688018,0,0,13,4
1720688019,0,0,13,4
1720688020,0,0,13,4
1720688021,0,0,13,4
1720688022,0,0,13,4
1720688023,0,0,13,4
1720688024,0,0,13,4
1720688025,0,0,13,4
1720688026,0,0,13,4
1720688027,0,0,13,4
1720688028,0,0,13,4
1720688029,0,0,13,4
1720688030,0,0,13,4
1720688031,0,0,13,4
1720688032,0,0,13,4
1720688033,0,0,13,4
1720688034,0,0,13,4
1720688035,0,0,13,4
1720688036,0,0,13,4
1720688037,0,0,13,4
1720688038,0,0,13,4
1720688039,0,0,13,4
1720688040,0,0,13,4
1720688041,0,0,13,4
1720688042,0,0,13,4
1720688043,0,0,13,4
1720688044,0,0,13,4
1720688045,0,0,13,4
1720688046,0,0,13,4
1720688047,0,0,13,4
1720688048,0,0,13,4
1720688049,0,0,13,4
1720688050,0,0,13,4
1720688051,0,0,13,4
1720688052,0,0,13,4
1720688053,0,0,13,4
1720688054,0,0,13,4
1720688055,0,0,13,4
1720688056,0,0,13,4
1720688057,0,0,13,4
1720688058,0,0,13,4
1720688059,0,0,13,4
1720688060,0,0,13,4
1720688061,0,0,13,4
1720688062,0,0,13,4
1720688063,0,0,13,4
1720688064,0,0,13,4
1720688065,0,0,13,4
1720688066,0,0,13,4
1720688067,0,0,13,4
1720688068,0,0,13,4
1720688069,0,0,13,4
1720688070,0,0,13,4
1720688071,0,0,13,4
1720688072,0,0,13,4
1720688073,0,0,13,4
1720688074,0,0,13,4
1720688075,0,0,13,4
1720688076,0,0,13,4
1720688077,0,0,13,4
1720688078,0,0,13,4
1720688079,0,0,13,4
1720688080,0,0,13,4
1720688081,0,0,13,4
1720688082,0,0,13,4
1720688083,0,0,13,4
1720688084,0,0,13,4
1720688085,0,0,13,4
1720688086,0,0,13,4
1720688087,0,0,13,4
1720688088,0,0,13,4
1720688089,0,0,13,4
1720688090,0,0,13,4
1720688091,0,0,13,4
1720688092,0,0,13,4
1720688093,0,0,13,4
1720688094,0,0,13,4
1720688095,0,0,13,4
1720688096,0,0,13,4
1720688097,0,0,13,4
1720688098,0,0,13,4
1720688099,0,0,13,4
1720688100,0,0,13,4
1720688101,0,0,13,4
1720688102,0,0,13,4
1720688103,0,0,13,4
1720688104,0,0,13,4
1720688105,0,0,13,4
1720688106,0,0,13,4
1720688107,0,0,13,4
1720688108,0,0,13,4
1720688109,0,0,13,4
1720688110,0,0,13,4
1720688111,0,0,13,4
1720688112,0,0,13,4
1720688113,0,0,13,4
1720688114,0,0,13,4
1720688115,0,0,13,4
1720688116,0,0,13,4
1720688117,0,0,13,4
1720688118,0,0,13,4
1720688119,0,0,13,4
1720688120,0,0,13,4
1720688121,0,0,13,4
1720688122,0,0,13,4
1720688123,0,0,13,4
1720688124,0,0,13,4
1720688125,0,0,13,4
1720688126,0,0,13,4
1720688127,0,0,13,4
1720688128,0,0,13,4
1720688129,0,0,13,4
1720688130,0,0,13,4
1720688131,0,0,13,4
1720688132,0,0,13,4
1720688133,0,0,13,4
1720688134,0,0,13,4
1720688135,0,0,13,4
1720688136,0,0,13,4
1720688137,0,0,13,4
1720688138,0,0,13,4
1720688139,0,0,13,4
1720688140,0,0,13,4
1720688141,0,0,13,4
1720688142,0,0,13,4
1720688143,0,0,13,4
1720688144,0,0,13,4
1720688145,0,0,13,4
1720688146,0,0,13,4
1720688147,0,0,13,4
1720688148,0,0,13,4
1720688149,0,0,13,4
1720688150,0,0,13,4
1720688151,0,0,13,4
1720688152,0,0,13,4
1720688153,0,0,13,4
1720688154,0,0,13,4
1720688155,0,0,13,4
1720688156,0,0,13,4
1720688157,0,0,13,4
1720688158,0,0,13,4
1720688159,0,0,13,4
1720688160,0,0,13,4
1720688161,0,0,13,4
1720688162,0,0,13,4
1720688163,0,0,13,4
1720688164,0,0,13,4
1720688165,0,0,13,4
1720688166,0,0,13,4
1720688167,0,0,13,4
1720688168,0,0,13,4
1720688169,0,0,13,4
1720688170,0,0,13,4
1720688171,0,0,13,4
1720688172,0,0,13,4
1720688173,0,0,13,4
1720688174,0,0,13,4
1720688175,0,0,13,4
1720688176,0,0,13,4
1720688177,0,0,13,4
1720688178,0,0,13,4
1720688179,0,0,13,4
1720688180,0,0,13,4
1720688181,0,0,13,4
1720688182,0,0,13,4
1720688183,0,0,13,4
1720688184,0,0,13,4
1720688185,0,0,13,4
1720688186,0,0,13,4
1720688187,0,0,13,4
1720688188,0,0,13,4
1720688189,0,0,13,4
1720688190,0,0,13,4
1720688191,0,0,13,4
1720688192,0,0,13,4
1720688193,0,0,13,4
1720688194,0,0,13,4
1720688195,0,0,13,4
1720688196,0,0,13,4
1720688197,0,0,13,4
1720688198,0,0,13,4
1720688199,0,0,13,4
1720688200,0,0,13,4
1720688201,0,0,13,4
1720688202,0,0,13,4
1720688203,0,0,13,4
1720688204,0,0,13,4
1720688205,0,0,13,4
1720688206,0,0,13,4
1720688207,0,0,13,4
1720688208,0,0,13,4
1720688209,0,0,13,4
1720688210,0,0,13,4
1720688211,0,0,13,4
1720688212,0,0,13,4
1720688213,0,0,13,4
1720688214,0,0,13,4
1720688215,0,0,13,4
1720688216,0,0,13,4
1720688217,0,0,13,4
1720688218,0,0,13,4
1720688219,0,0,13,4
1720688220,0,0,13,4
1720688221,0,0,13,4
1720688222,0,0,13,4
1720688223,0,0,13,4
1720688224,0,0,13,4
1720688225,0,0,13,4
1720688226,0,0,13,4
1720688227,0,0,13,4
1720688228,0,0,13,4
1720688229,0,0,13,4
1720688230,0,0,13,4
1720688231,0,0,13,4
1720688232,0,0,13,4
1720688233,0,0,13,4
1720688234,0,0,13,4
1720688235,0,0,13,4
1720688236,0,0,13,4
1720688237,0,0,13,4
1720688238,0,0,13,4
1720688239,0,0,13,4
1720688240,0,0,13,4
1720688241,0,0,13,4
1720688242,0,0,13,4
1720688243,0,0,13,4
1720688244,0,0,13,4
1720688245,0,0,13,4
1720688246,0,0,13,4
1720688247,0,0,13,4
1720688248,0,0,13,4
1720688249,0,0,13,4
1720688250,0,0,13,4
1720688251,0,0,13,4
1720688252,0,0,13,4
1720688253,0,0,13,4
1720688254,0,0,13,4
1720688255,0,0,13,4
1720688256,0,0,13,4
1720688257,0,0,13,4
1720688258,0,0,13,4
1720688259,0,0,13,4
1720688260,0,0,13,4
1720688261,0,0,13,4
1720688262,0,0,13,4
1720688263,0,0,13,4
1720688264,0,0,13,4
1720688265,0,0,13,4
1720688266,0,0,13,4
1720688267,0,0,13,4
1720688268,0,0,13,4
1720688269,0,0,13,4
1720688270,0,0,13,4
1720688271,0,0,13,4
1720688272,0,0,13,4
1720688273,0,0,13,4
1720688274,0,0,13,4
1720688275,0,0,13,4
1720688276,0,0,13,4
1720688277,0,0,13,4
1720688278,0,0,13,4
1720688279,0,0,13,4
1720688280,0,0,13,4
1720688281,0,0,13,4
1720688282,0,0,13,4
1720688283,0,0,13,4
1720688284,0,0,13,4
1720688285,0,0,13,4
1720688286,0,0,13,4
1720688287,0,0,13,4
1720688288,0,0,13,4
1720688289,0,0,13,4
1720688290,0,0,13,4
1720688291,0,0,13,4
1720688292,0,0,13,4
1720688293,0,0,13,4
1720688294,0,0,13,4
1720688295,0,0,13,4
1720688296,0,0,13,4
1720688297,0,0,13,4
1720688298,0,0,13,4
1720688299,0,0,13,4
1720688300,0,0,13,4
1720688301,0,0,13,4
1720688302,0,0,13,4
1720688303,0,0,13,4
1720688304,0,0,13,4
1720688305,0,0,13,4
1720688306,0,0,13,4
1720688307,0,0,13,4
1720688308,0,0,13,4
1720688309,0,0,13,4
1720688310,0,0,13,4
1720688311,0,0,13,4
1720688312,0,0,13,4
1720688313,0,0,13,4
1720688314,0,0,13,4
1720688315,0,0,13,4
1720688316,0,0,13,4
1720688317,0,0,13,4
1720688318,0,0,13,4
1720688319,0,0,13,4
1720688320,0,0,13,4
1720688321,0,0,13,4
1720688322,0,0,13,4
1720688323,0,0,13,4
1720688324,0,0,13,4
1720688325,0,0,13,4
1720688326,0,0,13,4
1720688327,0,0,13,4
1720688328,0,0,13,4
1720688329,0,0,13,4
1720688330,0,0,13,4
1720688331,0,0,13,4
1720688332,0,0,13,4
1720688333,0,0,13,4
1720688334,0,0,13,4
1720688335,0,0,13,4
1720688336,0,0,13,4
1720688337,0,0,13,4
1720688338,0,0,13,4
1720688339,0,0,13,4
1720688340,0,0,13,4
1720688341,0,0,13,4
1720688342,0,0,13,4
1720688343,0,0,13,4
1720688344,0,0,13,4
1720688345,0,0,13,4
1720688346,0,0,13,4
1720688347,0,0,13,4
1720688348,0,0,13,4
1720688349,0,0,13,4
1720688350,0,0,13,4
1720688351,0,0,13,4
1720688352,0,0,13,4
1720688353,0,0,13,4
1720688354,0,0,13,4
1720688355,0,0,13,4
1720688356,0,0,13,4
1720688357,0,0,13,4
1720688358,0,0,13,4
1720688359,0,0,13,4
1720688360,0,0,13,4
1720688361,0,0,13,4
1720688362,0,0,13,4
1720688363,0,0,13,4
1720688364,0,0,13,4
1720688365,0,0,13,4
1720688366,0,0,13,4
1720688367,0,0,13,4
1720688368,0,0,13,4
1720688369,0,0,13,4
1720688370,0,0,13,4
1720688371,0,0,13,4
1720688372,0,0,13,4
1720688373,0,0,13,4
1720688374,0,0,13,4
1720688375,0,0,13,4
1720688376,0,0,13,4
1720688377,0,0,13,4
1720688378,0,0,13,4
1720688379,0,0,13,4
1720688380,0,0,13,4
1720688381,0,0,13,4
1720688382,0,0,13,4
1720688383,0,0,13,4
1720688384,0,0,13,4
1720688385,0,0,13,4
1720688386,0,0,13,4
1720688387,0,0,13,4
1720688388,0,0,13,4
1720688389,0,0,13,4
1720688390,0,0,13,4
1720688391,0,0,13,4
1720688392,0,0,13,4
1720688393,0,0,13,4
1720688394,0,0,13,4
1720688395,0,0,13,4
1720688396,0,0,13,4
1720688397,0,0,13,4
1720688398,0,0,13,4
1720688399,0,0,13,4
1720688400,0,0,13,4
1720688401,0,0,13,4
1720688402,0,0,13,4
1720688403,0,0,13,4
1720688404,0,0,13,4
1720688405,0,0,13,4
1720688406,0,0,13,4
1720688407,0,0,13,4
1720688408,0,0,13,4
1720688409,0,0,13,4
1720688410,0,0,13,4
1720688411,0,0,13,4
1720688412,0,0,13,4
1720688413,0,0,13,4
1720688414,0,0,13,4
1720688415,0,0,13,4
1720688416,0,0,13,4
1720688417,0,0,13,4
1720688418,0,0,13,4
1720688419,0,0,13,4
1720688420,0,0,13,4
1720688421,0,0,13,4
1720688422,0,0,13,4
1720688423,0,0,13,4
1720688424,0,0,13,4
1720688425,0,0,13,4
1720688426,0,0,13,4
1720688427,0,0,13,4
1720688428,0,0,13,4
1720688429,0,0,13,4
1720688430,0,0,13,4
1720688431,0,0,13,4
1720688432,0,0,13,4
1720688433,0,0,13,4
1720688434,0,0,13,4
1720688435,0,0,13,4
1720688436,0,0,13,4
1720688437,0,0,13,4
1720688438,0,0,13,4
1720688439,0,0,13,4
1720688440,0,0,13,4
1720688441,0,0,13,4
1720688442,0,0,13,4
1720688443,0,0,13,4
1720688444,0,0,13,4
1720688445,0,0,13,4
1720688446,0,0,13,4
1720688447,0,0,13,4
1720688448,0,0,13,4
1720688449,0,0,13,4
1720688450,0,0,13,4
1720688451,0,0,13,4
1720688452,0,0,13,4
1720688453,0,0,13,4
1720688454,0,0,13,4
1720688455,0,0,13,4
1720688456,0,0,13,4
1720688457,0,0,13,4
1720688458,0,0,13,4
1720688459,0,0,13,4
1720688460,0,0,13,4
1720688461,0,0,13,4
1720688462,0,0,13,4
1720688463,0,0,13,4
1720688464,0,0,13,4
1720688465,0,0,13,4
1720688466,0,0,13,4
1720688467,0,0,13,4
1720688468,0,0,13,4
1720688469,0,0,13,4
1720688470,0,0,13,4
1720688471,0,0,13,4
1720688472,0,0,13,4
1720688473,0,0,13,4
1720688474,0,0,13,4
1720688475,0,0,13,4
1720688476,0,0,13,4
1720688477,0,0,13,4
1720688478,0,0,13,4
1720688479,0,0,13,4
1720688480,0,0,13,4
1720688481,0,0,13,4
1720688482,0,0,13,4
1720688483,0,0,13,4
1720688484,0,0,13,4
1720688485,0,0,13,4
1720688486,0,0,13,4
1720688487,0,0,13,4
1720688488,0,0,13,4
1720688489,0,0,13,4
1720688490,0,0,13,4
1720688491,0,0,13,4
1720688492,0,0,13,4
1720688493,0,0,13,4
1720688494,0,0,13,4
1720688495,0,0,13,4
1720688496,0,0,13,4
1720688497,0,0,13,4
1720688498,0,0,13,4
1720688499,0,0,13,4
1720688500,0,0,13,4
1720688501,0,0,13,4
1720688502,0,0,13,4
1720688503,0,0,13,4
1720688504,0,0,13,4
1720688505,0,0,13,4
1720688506,0,0,13,4
1720688507,0,0,13,4
1720688508,0,0,13,4
1720688509,0,0,13,4
1720688510,0,0,13,4
1720688511,0,0,13,4
1720688512,0,0,13,4
1720688513,0,0,13,4
1720688514,0,0,13,4
1720688515,0,0,13,4
1720688516,0,0,13,4
1720688517,0,0,13,4
1720688518,0,0,13,4
1720688519,0,0,13,4
1720688520,0,0,13,4
1720688521,0,0,13,4
1720688522,0,0,13,4
1720688523,0,0,13,4
1720688524,0,0,13,4
1720688525,0,0,13,4
1720688526,0,0,13,4
1720688527,0,0,13,4
1720688528,0,0,13,4
1720688529,0,0,13,4
1720688530,0,0,13,4
1720688531,0,0,13,4
1720688532,0,0,13,4
1720688533,0,0,13,4
1720688534,0,0,13,4
1720688535,0,0,13,4
1720688536,0,0,13,4
1720688537,0,0,13,4
1720688538,0,0,13,4
1720688539,0,0,13,4
1720688540,0,0,13,4
1720688541,0,0,13,4
1720688542,0,0,13,4
1720688543,0,0,13,4
1720688544,0,0,13,4
1720688545,0,0,13,4
1720688546,0,0,13,4
1720688547,0,0,13,4
1720688548,0,0,13,4
1720688549,0,0,13,4
1720688550,0,0,13,4
1720688551,0,0,13,4
1720688552,0,0,13,4
1720688553,0,0,13,4
1720688554,0,0,13,4
1720688555,0,0,13,4
1720688556,0,0,13,4
1720688557,0,0,13,4
1720688558,0,0,13,4
1720688559,0,0,13,4
1720688560,0,0,13,4
1720688561,0,0,13,4
1720688562,0,0,13,4
1720688563,0,0,13,4
1720688564,0,0,13,4
1720688565,0,0,13,4
1720688566,0,0,13,4
1720688567,0,0,13,4
1720688568,0,0,13,4
1720688569,0,0,13,4
1720688570,0,0,13,4
